sample_index,mean_longitude_deg_0,period_days_0,k_0,h_0,inclination_deg_0,longitude_of_ascending_node_deg_0,mass_planet_star_ratio_0,radius_planet_star_ratio_0,mean_longitude_deg_1,period_days_1,k_1,h_1,inclination_deg_1,longitude_of_ascending_node_deg_1,mass_planet_star_ratio_1,radius_planet_star_ratio_1,mean_longitude_deg_2,period_days_2,k_2,h_2,inclination_deg_2,longitude_of_ascending_node_deg_2,mass_planet_star_ratio_2,radius_planet_star_ratio_2,mass_star_m_sun,radius_star_r_sun,BJD2454900+dt
537.0,54.0,45.15401970381673,-0.0258720752532205,-0.0317106534990745,90.0,0.0,8.359409366999087e-06,0.07414,214.49907406853436,85.30771592996902,0.0005223179633536,-0.0012322645610491,90.0,0.0,1.2054952978579167e-05,0.094,290.1980693403144,130.1897445062833,-0.0004658013498327,-0.0010534750395956,90.0,0.0,2.407387096465738e-05,0.10141,1.04,0.94,87.21470229995717
538.0,54.0,45.154514569815234,-0.0060237538975273,-0.0575428355853055,90.0,0.0,6.883306002675156e-06,0.07414,213.22677118534887,85.31254576130476,0.0219123351479137,-0.0389467713356587,90.0,0.0,1.0222063990837783e-05,0.094,289.4092389689484,130.18461849088877,0.0129731967035873,-0.0303365270271629,90.0,0.0,1.5657014815202595e-05,0.10141,1.04,0.94,87.50361324096187
539.0,54.0,45.15364074440438,-0.0160329870652128,-0.0432760742017975,90.0,0.0,1.0356393241475745e-05,0.07414,210.0157601389461,85.31420945037442,0.0440853169113922,-0.0332802906812048,90.0,0.0,1.1087403231782788e-05,0.094,286.94819370852656,130.18444096930074,0.0306252616785126,-0.0263207759139186,90.0,0.0,1.8931973967480247e-05,0.10141,1.04,0.94,87.35678004232982
540.0,53.99999999999994,45.15353313704942,-0.0254172970437182,-0.003211800319542,90.0,0.0,1.418171024274084e-05,0.07414,212.3743255667689,85.31379983856503,0.0203164957866008,0.0152301392500141,90.0,0.0,1.4369348117954714e-05,0.094,288.8346601374072,130.18608659280085,0.0117852036183869,0.0148545422975231,90.0,0.0,2.253553103653413e-05,0.10141,1.04,0.94,87.22818958224414
541.0,54.00000000000006,45.15429629478623,-0.0203843712012883,-0.0461946850875098,90.0,0.0,1.1185397975489944e-05,0.07414,214.66101515887465,85.31350053143574,0.0024499739485711,-0.00082337057166,90.0,0.0,1.0653450126243753e-05,0.094,291.02033270048213,130.1833803586777,-0.0059057944578916,0.0011896540752599,90.0,0.0,1.7072950915543544e-05,0.10141,1.04,0.94,87.29282300982014
542.0,54.0,45.15404770683051,-0.0320477360997547,-0.0397670441057784,90.0,0.0,7.961899998784497e-06,0.07414,213.7182203981786,85.31301141916103,0.004255374957325,0.0001670238837989,90.0,0.0,1.0297458901457966e-05,0.094,290.09489267837483,130.18594120276236,-0.0019219292049038,0.0001573530899853,90.0,0.0,1.4071303033298624e-05,0.10141,1.04,0.94,87.12053910557148
543.0,54.0,45.15416178883415,-0.0185279102011734,-0.0249321290305446,90.0,0.0,9.004141799754082e-06,0.07414,214.50074353810064,85.31187803311849,0.004954285557809,0.0051354457170121,90.0,0.0,1.3434424446555572e-05,0.094,290.43184501232065,130.18706401362272,4.631074990232853e-05,0.0065283354995272,90.0,0.0,2.0567106988512377e-05,0.10141,1.04,0.94,87.32410732166169
544.0,54.00000000000006,45.15408773089426,-0.0275450133350166,-0.0386077657592481,90.0,0.0,1.1891630312290172e-05,0.07414,214.53638406979616,85.3137247198123,-0.0002398810068081,0.0005415481953375,90.0,0.0,1.1828978627133571e-05,0.094,290.8599883742918,130.18537955371664,-0.0069592453935247,0.0017990335465124,90.0,0.0,1.5194066888903305e-05,0.10141,1.04,0.94,87.18872600963573
545.0,54.0,45.15408130331111,-0.0126688004661121,-0.0279519804033192,90.0,0.0,1.3777689834434645e-07,0.07414,213.02112337335103,85.31242281744426,0.0204431317203033,-0.0203995139427739,90.0,0.0,1.3345827263551765e-05,0.094,289.20611829176926,130.18595152015223,0.0125798768018501,-0.0133291804704419,90.0,0.0,2.135757106000325e-05,0.10141,1.04,0.94,87.40923202837577
546.0,54.0,45.15402691319326,-0.0167894992771971,-0.0193490866334509,90.0,0.0,1.0526932831119926e-05,0.07414,213.8554466071815,85.31467490754538,0.0117464643714894,-0.0035939235840645,90.0,0.0,1.4652090785843554e-05,0.094,290.2145607612045,130.18415262505764,0.0025029532198089,0.0009324657623819,90.0,0.0,1.739677228022852e-05,0.10141,1.04,0.94,87.35119556530385
547.0,54.00000000000006,45.15396075525904,-0.0248011545015039,-0.028759190435124,90.0,0.0,1.3149425823735707e-05,0.07414,213.7034285493074,85.31256237704619,0.0085041661918191,-0.0056028307436324,90.0,0.0,1.242614411386954e-05,0.094,289.9978225738271,130.18642451684445,0.0016338892567183,-0.0035493638017587,90.0,0.0,1.912777260457902e-05,0.10141,1.04,0.94,87.23154196428553
548.0,54.00000000000006,45.15365190950367,-0.01934573134721,-0.0213101471548701,90.0,0.0,4.65840962023447e-06,0.07414,212.4840675144033,85.31149518172154,0.0217889027208616,-0.0029250559996491,90.0,0.0,1.3928533078559024e-05,0.094,288.8183722554993,130.18633089938356,0.0138122062450142,0.0005109250682573,90.0,0.0,2.740704146217273e-05,0.10141,1.04,0.94,87.31271132451518
549.0,54.0,45.15437691154161,-0.0152984896434411,-0.0686386189487065,90.0,0.0,2.260598146377675e-06,0.07414,213.76445037962785,85.31144520105667,0.0119352214566666,-0.0633580473316021,90.0,0.0,1.1154286979742548e-05,0.094,289.70138677293545,130.18796543863633,0.0071541038387421,-0.0512013797530578,90.0,0.0,1.525705735424369e-05,0.10141,1.04,0.94,87.36332350685379
550.0,53.99999999999994,45.15369697203691,-0.0229212010026775,-0.0484872791289257,90.0,0.0,3.438116408395401e-07,0.07414,211.04954577541008,85.31044950170126,0.0314600046660525,-0.0226468686442857,90.0,0.0,1.0858993825254624e-05,0.094,287.5877434065527,130.18749496497009,0.0228689125261291,-0.0185451000125056,90.0,0.0,1.8989497085804604e-05,0.10141,1.04,0.94,87.25380425491547
551.0,54.0,45.15414727824163,-0.0104508553048635,-0.007128573845328,90.0,0.0,6.7471610376199065e-06,0.07414,213.90771823667157,85.31089628380983,0.01435713577598,0.0037424777592495,90.0,0.0,1.6072182255671087e-05,0.094,289.9492734302918,130.18804867084972,0.0072012953629318,0.0054827878384002,90.0,0.0,2.397554740599817e-05,0.10141,1.04,0.94,87.44427204649632
552.0,54.0,45.153894996713305,-0.0429955275902268,-0.1025089128600108,90.0,0.0,7.015343477430346e-07,0.07414,211.09882364457852,85.31123811292304,0.0186126834277578,-0.0668785828681778,90.0,0.0,7.628992997192002e-06,0.094,287.7857392302613,130.18634795926073,0.0129751390805343,-0.057473863307502,90.0,0.0,1.1599797685542394e-05,0.10141,1.04,0.94,86.9257795937708
553.0,54.0,45.15406687264376,-0.0230626921831811,-0.0430806680191082,90.0,0.0,7.705102922756873e-08,0.07414,214.16684748747855,85.30916989980986,0.0046849020578104,-0.0293303044790443,90.0,0.0,1.2458451499703616e-05,0.094,289.879745541328,130.1900963406952,0.0031414684950972,-0.0231959407709466,90.0,0.0,2.095237676494028e-05,0.10141,1.04,0.94,87.25273895668496
554.0,54.0,45.153818828930255,-0.0288041921578532,-0.0612163036272899,90.0,0.0,9.129541223145038e-06,0.07414,211.0583080192981,85.31252014765822,0.0275923434555775,-0.0471820405746589,90.0,0.0,9.546206050869551e-06,0.094,287.8484820882361,130.18490849900195,0.0181394440205901,-0.0383643322173677,90.0,0.0,1.8617974074360303e-05,0.10141,1.04,0.94,87.16035119749928
555.0,54.0,45.15443104216286,-0.0075694852328512,-0.0731676774171877,90.0,0.0,9.82052537383625e-06,0.07414,212.67960071557357,85.31190111202021,0.0250246926818767,-0.0723587527038516,90.0,0.0,1.0575277645998716e-05,0.094,288.84715552296586,130.18525929193476,0.016885914148438,-0.0579684605573074,90.0,0.0,1.6151271252438024e-05,0.10141,1.04,0.94,87.47956648994405
556.0,54.0,45.153723054865935,-0.030300459732182,-0.0326352836268478,90.0,0.0,1.333909099560137e-05,0.07414,213.72362176130315,85.31365386342024,0.0053134477750523,-0.0007665088079471,90.0,0.0,1.2365221563252284e-05,0.094,290.12923113684025,130.18424276636765,-0.001583108291606,0.0026012666646031,90.0,0.0,2.191153940487673e-05,0.10141,1.04,0.94,87.15005986918305
557.0,54.00000000000006,45.15397011012929,-0.0191074326007688,-0.0398260359223025,90.0,0.0,4.666462503463134e-06,0.07414,212.84304893143377,85.31266658725885,0.0184261584863232,-0.0124197436241131,90.0,0.0,1.2402636583683728e-05,0.094,289.31439061565266,130.18568794625665,0.0094294277819658,-0.008294499295452,90.0,0.0,1.6178912342906996e-05,0.10141,1.04,0.94,87.31257387366733
558.0,54.0,45.15430533634767,-0.011392756221824,-0.0299124024765528,90.0,0.0,1.7065661829724197e-05,0.07414,215.11050691704008,85.30943872984497,0.0034528977232257,-0.0027788858122898,90.0,0.0,1.4172871424279366e-05,0.094,290.7944254054802,130.187114637914,-0.000568340747301,0.0002825479737075,90.0,0.0,2.37366911501284e-05,0.10141,1.04,0.94,87.42869431446984
559.0,54.0,45.15399160301811,-0.037094067358386,-0.0561350126128492,90.0,0.0,8.259306168689363e-06,0.07414,213.33549999137813,85.3135678669388,0.0046426083140155,0.0007825637921163,90.0,0.0,9.583289267541005e-06,0.094,289.97966692743347,130.1851278968205,-0.0028613669062132,0.000434250551266,90.0,0.0,1.525325066166729e-05,0.10141,1.04,0.94,87.03922621692021
560.0,54.0,45.153914650979786,-0.0342033194274007,-0.0809429307525222,90.0,0.0,1.669429704025592e-06,0.07414,211.4147538889976,85.31060096377799,0.0213511585206503,-0.0400133254580481,90.0,0.0,8.464781861660473e-06,0.094,287.7987075037241,130.1873296518324,0.016562862980526,-0.0345549050377602,90.0,0.0,1.314781129971156e-05,0.10141,1.04,0.94,87.07160036846842
561.0,54.0,45.153637623878055,-0.0296266468421249,-0.0396609052640823,90.0,0.0,1.1868194264294467e-05,0.07414,213.5676724544001,85.31416997937757,0.0071122775627597,-0.0038396562690285,90.0,0.0,1.2230046337552522e-05,0.094,290.1436958776196,130.18360772246993,-0.0015348883553374,-0.0004943507990442,90.0,0.0,2.538317390198093e-05,0.10141,1.04,0.94,87.158364844562
562.0,54.0,45.1540848760716,-0.0279705267064516,-0.0567536396355819,90.0,0.0,9.422408749656766e-06,0.07414,212.38570017235497,85.31538282416527,0.0179207359404194,-0.0033717051785869,90.0,0.0,8.688310826499561e-06,0.094,289.6563932743173,130.18165864406168,0.0031861535802634,-0.0020176946368336,90.0,0.0,1.641331460988682e-05,0.10141,1.04,0.94,87.17584564111884
563.0,54.0,45.15399486468627,-0.0218452405147224,-0.0499830295030824,90.0,0.0,4.816134284995925e-06,0.07414,212.7481968821576,85.31445940319557,0.0179858302391576,-0.0219245514881998,90.0,0.0,1.14443626565125e-05,0.094,289.36659201388824,130.18450471556082,0.0078917233093519,-0.0159401650741153,90.0,0.0,1.4379097986552577e-05,0.10141,1.04,0.94,87.26957057964462
564.0,54.0,45.15360386664882,-0.047870959899392,-0.0613715781372542,90.0,0.0,3.828333477520318e-06,0.07414,213.3711332711699,85.312213092894,-0.0019923612862236,-0.0098235934194981,90.0,0.0,9.569721628636442e-06,0.094,290.058326123888,130.18452282211663,-0.0075334085129222,-0.0067131237827798,90.0,0.0,2.1351040799229463e-05,0.10141,1.04,0.94,86.87575498794958
565.0,54.0,45.15455464666076,-0.0158541902940592,-0.1102340467100333,90.0,0.0,3.908536596045184e-06,0.07414,214.53694097100012,85.31161726727284,0.0049045247792338,-0.0751493038474029,90.0,0.0,8.568963669475115e-06,0.094,290.6106375634292,130.1849922095182,-0.0009594975034428,-0.0623009645904875,90.0,0.0,1.4575596836150633e-05,0.10141,1.04,0.94,87.3460839941306
566.0,54.00000000000006,45.153979434111214,-0.0278258632070896,-0.0627458056246324,90.0,0.0,7.2853785788887796e-06,0.07414,212.95538437522947,85.31246387329455,0.0123737966451283,-0.0327817392229669,90.0,0.0,9.957834622622484e-06,0.094,289.43473119430934,130.18409911576845,0.0049897727684709,-0.0250678114456784,90.0,0.0,1.9668959909902557e-05,0.10141,1.04,0.94,87.17575073058423
567.0,54.0,45.154407736183394,-0.0146383889137195,-0.0285597110125117,90.0,0.0,1.7994605131965584e-05,0.07414,214.64112229528763,85.31262944029416,0.0058249124938868,-0.0032944510719757,90.0,0.0,1.2429873032857855e-05,0.094,290.94967916551497,130.18407093374773,-0.0031228869733467,-0.0007264698807499,90.0,0.0,1.5957832420468835e-05,0.10141,1.04,0.94,87.38025530615147
568.0,54.00000000000006,45.153542554665954,-0.0402790400627306,-0.0494102455486594,90.0,0.0,7.209343388661226e-06,0.07414,212.30188240176668,85.313281745732,0.011795610527414,-0.0110858144715588,90.0,0.0,1.1066502123196275e-05,0.094,288.94221780202884,130.18606514056842,0.0050508226438914,-0.0081860718140022,90.0,0.0,1.6562320017174495e-05,0.10141,1.04,0.94,86.9938129202896
569.0,54.00000000000006,45.154230353950496,-0.0163501076579417,-0.0599664164772264,90.0,0.0,1.10808786386497e-05,0.07414,213.30770676568787,85.31105628940344,0.0153924920756048,-0.0542812299700794,90.0,0.0,1.0414814035915854e-05,0.094,289.6684949809588,130.18433556493574,0.0070523840300939,-0.0432265775952874,90.0,0.0,2.382742763171221e-05,0.10141,1.04,0.94,87.34893523523448
570.0,53.99999999999994,45.15407254283712,-0.0182873751383449,-0.0340428358273359,90.0,0.0,1.1569113398561136e-05,0.07414,213.763090319233,85.30998072409781,0.0113567164950308,0.0060804210028866,90.0,0.0,1.1547710795854377e-05,0.094,289.77103909890786,130.18580037327322,0.0058827073039844,0.0067478468377996,90.0,0.0,2.569402170679309e-05,0.10141,1.04,0.94,87.32671226750375
571.0,54.0,45.153141833908016,-0.0274508758109011,-0.0300562766404247,90.0,0.0,1.58185254658432e-05,0.07414,210.5233444663182,85.31482088799017,0.0344440951424995,-0.0123345075056904,90.0,0.0,1.2831359835813118e-05,0.094,287.2918857449166,130.1858216692593,0.024132930257939,-0.0088538062807765,90.0,0.0,2.047931695068753e-05,0.10141,1.04,0.94,87.19264175307882
572.0,54.0,45.15393887005617,-0.0341991799620988,-0.0481665326629609,90.0,0.0,4.241652878604599e-06,0.07414,213.76120877867183,85.3124618889304,0.0026193798998993,0.0027897926347944,90.0,0.0,1.0590505186599905e-05,0.094,289.8940434944174,130.1864883295644,-0.0010255692804967,0.0036033028415197,90.0,0.0,1.635144258211205e-05,0.10141,1.04,0.94,87.08626694263108
573.0,54.00000000000006,45.15391387533758,-0.0213996368250161,-0.0310713606807258,90.0,0.0,1.2382730791112262e-05,0.07414,213.08944863952655,85.3142847187675,0.0158940555864593,0.0069711707469607,90.0,0.0,1.3026504834590066e-05,0.094,289.6373915600949,130.18431372801527,0.0059432178435659,0.008212242442726,90.0,0.0,1.7692412526410394e-05,0.10141,1.04,0.94,87.28085373835415
574.0,54.00000000000006,45.15388228785317,-0.0305476087939553,-0.0672118490312215,90.0,0.0,7.852503124183774e-06,0.07414,211.78327280510277,85.31280750876509,0.0210873973169147,-0.0267900962929648,90.0,0.0,9.128620064557804e-06,0.094,288.3533311302221,130.18503263860407,0.0133404439873443,-0.0218889033017541,90.0,0.0,1.603408476147352e-05,0.10141,1.04,0.94,87.13320495415752
575.0,54.0,45.1540598686924,-0.0218266967492178,-0.0331568880142015,90.0,0.0,1.1722145257789055e-05,0.07414,214.55900412422395,85.31190399032089,0.002666624731976,-0.0025256347849682,90.0,0.0,1.207060265500902e-05,0.094,290.5730995867638,130.18558798749038,-0.0024090036571182,0.0003187083533552,90.0,0.0,2.2366127744159976e-05,0.10141,1.04,0.94,87.27482591056699
576.0,54.00000000000006,45.153987659486816,-0.0324004919762433,-0.0823585788500927,90.0,0.0,4.134808864065961e-06,0.07414,212.42173843086616,85.31242050904714,0.0141718902790994,-0.0361321669381916,90.0,0.0,8.406204735989952e-06,0.094,289.20685825654203,130.18398282222256,0.0051661766669524,-0.0297843543909677,90.0,0.0,1.7564021722920653e-05,0.10141,1.04,0.94,87.09996432651403
577.0,53.99999999999994,45.15375222514003,-0.0339649978571132,-0.0461149855846591,90.0,0.0,6.219514266510755e-06,0.07414,214.1456081479624,85.31221258570916,-0.0007111593043702,-0.0082324552076672,90.0,0.0,1.137907055992596e-05,0.094,290.4919518741756,130.18416368768283,-0.0062219892811444,-0.0037168662279835,90.0,0.0,2.7377986777412168e-05,0.10141,1.04,0.94,87.0901099621882
578.0,54.0,45.15380459530644,-0.0336402777687725,-0.0319222674271785,90.0,0.0,7.238538294397786e-06,0.07414,213.43130625784676,85.31243735887215,0.0058202686082604,-0.0008492664125734,90.0,0.0,1.0626447809976264e-05,0.094,289.85901583718777,130.18452477976524,-0.0004263825681807,0.0015580587842662,90.0,0.0,2.078348074659312e-05,0.10141,1.04,0.94,87.10034363805426
579.0,54.0,45.15356830723915,-0.0226886682975245,-0.0677866821089564,90.0,0.0,1.158234699555319e-05,0.07414,209.22684254286364,85.31672987299564,0.0464999121554016,-0.0553720387815604,90.0,0.0,1.0246983324172676e-05,0.094,286.4217617650248,130.1838067274174,0.0321861033384764,-0.0447464436812872,90.0,0.0,1.2934239479951242e-05,0.10141,1.04,0.94,87.25135927738056
580.0,54.0,45.15407856253559,-0.0166244324155636,-0.0360264435478731,90.0,0.0,8.396356498938973e-06,0.07414,214.07466261232173,85.31159334727644,0.0094762115390477,-0.0014767576316815,90.0,0.0,1.3015405908491896e-05,0.094,290.2274300067107,130.18586732469467,0.0024472326436565,0.0010277824695807,90.0,0.0,2.4566432957345345e-05,0.10141,1.04,0.94,87.35073444580331
581.0,54.0,45.15393135773547,-0.0264523377493104,-0.0432034872070107,90.0,0.0,1.890959459791829e-06,0.07414,213.3451021039854,85.30993416781772,0.0100868779279113,-0.0122380389467213,90.0,0.0,1.143030036361594e-05,0.094,289.3135254214432,130.18878634039865,0.0068543931063297,-0.0096673023826297,90.0,0.0,1.9324542671367387e-05,0.10141,1.04,0.94,87.20233365821123
582.0,54.0,45.15405546515209,-0.028381142603826,-0.0361566636629863,90.0,0.0,9.029293132294154e-06,0.07414,213.9221249723436,85.31500014873362,0.0046041040247181,-0.0040616616136457,90.0,0.0,1.1313819386782573e-05,0.094,290.73099650178085,130.18313033467837,-0.0061785901032155,-0.001499991949042,90.0,0.0,1.504082292486696e-05,0.10141,1.04,0.94,87.17607185995665
583.0,54.00000000000006,45.15400849901061,-0.0270568888762182,-0.0256105012148113,90.0,0.0,1.583897609724236e-05,0.07414,214.2209470727865,85.31324208241152,0.0028525543310148,-0.0027174637452843,90.0,0.0,1.2686506863059438e-05,0.094,290.51691755447905,130.18560664271885,-0.0037314173132772,-0.0003840671999105,90.0,0.0,1.83839829476157e-05,0.10141,1.04,0.94,87.198492305499
584.0,54.00000000000006,45.15425384017652,-0.0241107413268274,-0.0631317712984837,90.0,0.0,4.024585364331726e-06,0.07414,213.1740913067013,85.31235050983061,0.0126762606215391,-0.0338578226492647,90.0,0.0,9.291592393876035e-06,0.094,289.173626192709,130.18702056637963,0.0086300841888157,-0.0281569464658029,90.0,0.0,1.1925474517549193e-05,0.10141,1.04,0.94,87.2314884695134
585.0,53.99999999999994,45.15409488970016,-0.0156262094866205,-0.0323460171988842,90.0,0.0,1.0901975892632529e-05,0.07414,214.05382624175465,85.31308095193997,0.0102969976331327,-0.0158465803374055,90.0,0.0,1.4734740057868331e-05,0.094,290.22390851747423,130.1863384887962,0.0028361982933299,-0.0103845463833216,90.0,0.0,1.7368005318901102e-05,0.10141,1.04,0.94,87.3658345548102
586.0,54.0,45.15464453991061,-0.0099615241153169,-0.0216318487398055,90.0,0.0,9.72804616668946e-07,0.07414,215.3471471900538,85.30994744612325,0.0018326270424687,0.0074066490122174,90.0,0.0,1.3191964231806798e-05,0.094,290.6844546376291,130.19149611607415,0.0009579310276036,0.0061831325260431,90.0,0.0,1.7050277786641682e-05,0.10141,1.04,0.94,87.44898898447836
587.0,54.00000000000006,45.15369579662964,-0.0358478016286647,-0.0351795197101576,90.0,0.0,6.038912918633238e-06,0.07414,213.3530638097692,85.31152990179392,0.005399632174137,0.0033163607080849,90.0,0.0,1.1593207182591405e-05,0.094,289.4572910971235,130.18810674312064,0.0023757540137119,0.0036178670400116,90.0,0.0,1.8905422128016745e-05,0.10141,1.04,0.94,87.06670462186005
588.0,54.0,45.1545490813936,-0.0049110090526259,-0.0527307970083242,90.0,0.0,1.1346587494978782e-05,0.07414,213.91427526934868,85.30905377398244,0.0162043591810397,-0.0610247850978074,90.0,0.0,1.2029708852461022e-05,0.094,289.98348133065235,130.1856845278366,0.008426484176158,-0.0486348482977974,90.0,0.0,2.527005125476657e-05,0.10141,1.04,0.94,87.5209237402602
